neighbourhood,period,airbnb_price(€),n_airbnb_listings,availability_365,airbnb_ratio_business,airbnb_professional_ratio,airbnb_mega_host_ratio
el Carmel,2018-04-01,104.74038461538461,104,204.16346153846155,0.33653846153846156,0.17307692307692307,0.125
el Carmel,2018-07-01,113.03921568627452,102,206.34313725490196,0.3235294117647059,0.18627450980392157,0.12745098039215685
el Carmel,2018-10-01,120.70873786407768,103,225.55339805825244,0.3300970873786408,0.17475728155339806,0.1262135922330097
el Carmel,2019-01-01,83.53260869565217,92,231.77173913043478,0.358695652173913,0.20652173913043478,0.14130434782608695
el Carmel,2019-04-01,85.74226804123711,97,199.22680412371133,0.4020618556701031,0.23711340206185566,0.14432989690721648
el Carmel,2019-07-01,96.03809523809524,105,179.77142857142857,0.3904761904761905,0.24761904761904763,0.19047619047619047
el Carmel,2019-10-01,98.02479338842976,121,177.84297520661158,0.4132231404958678,0.2644628099173554,0.1652892561983471
el Carmel,2020-01-01,102.29245283018868,106,202.5566037735849,0.4056603773584906,0.2641509433962264,0.1509433962264151
el Carmel,2020-04-01,103.25210084033614,119,196.84873949579833,0.453781512605042,0.2689075630252101,0.14285714285714285
el Carmel,2020-07-01,58.981651376146786,109,204.8165137614679,0.48623853211009177,0.24770642201834864,0.1559633027522936
el Carmel,2020-10-01,55.32631578947368,95,163.54736842105262,0.4631578947368421,0.24210526315789474,0.17894736842105263
el Carmel,2021-01-01,57.635897435897434,195,190.00512820512822,0.4512820512820513,0.24615384615384617,0.17435897435897435
el Clot,2015-04-01,45.54216867469879,83,289.9277108433735,0.3373493975903614,0.1927710843373494,0.0
el Clot,2015-07-01,48.54807692307692,104,273.6057692307692,0.33653846153846156,0.21153846153846154,0.0
el Clot,2015-10-01,47.72549019607843,102,293.4019607843137,0.3235294117647059,0.18627450980392157,0.0
el Clot,2016-01-01,46.091743119266056,109,292.908256880734,0.3577981651376147,0.1834862385321101,0.0
el Clot,2016-10-01,48.36363636363637,154,227.7987012987013,0.3051948051948052,0.12987012987012986,0.006493506493506494
el Clot,2017-01-01,48.913907284768214,151,222.17218543046357,0.2913907284768212,0.13245033112582782,0.006622516556291391
el Clot,2017-04-01,58.962025316455694,158,199.9873417721519,0.34810126582278483,0.13291139240506328,0.006329113924050633
el Clot,2017-07-01,65.50641025641026,156,166.94230769230768,0.358974358974359,0.14743589743589744,0.00641025641025641
el Clot,2017-10-01,59.756410256410255,156,192.18589743589743,0.2692307692307692,0.05128205128205128,0.00641025641025641
el Clot,2018-01-01,52.48795180722892,166,164.210843373494,0.2469879518072289,0.04216867469879518,0.006024096385542169
el Clot,2018-04-01,58.43181818181818,176,149.05113636363637,0.26136363636363635,0.045454545454545456,0.005681818181818182
el Clot,2018-07-01,58.52325581395349,172,156.72674418604652,0.20930232558139536,0.08139534883720931,0.005813953488372093
el Clot,2018-10-01,56.785714285714285,168,185.16071428571428,0.22023809523809523,0.15476190476190477,0.011904761904761904
el Clot,2019-01-01,52.044871794871796,156,181.81410256410257,0.23076923076923078,0.1794871794871795,0.01282051282051282
el Clot,2019-04-01,53.75,148,154.93243243243242,0.23648648648648649,0.19594594594594594,0.006756756756756757
el Clot,2019-07-01,60.604651162790695,172,145.06976744186048,0.26744186046511625,0.1511627906976744,0.029069767441860465
el Clot,2019-10-01,64.99375,160,159.0875,0.2875,0.11875,0.025
el Clot,2020-01-01,59.94444444444444,162,176.09259259259258,0.2716049382716049,0.1111111111111111,0.024691358024691357
el Clot,2020-04-01,61.704819277108435,166,173.21686746987953,0.28313253012048195,0.10843373493975904,0.018072289156626505
el Clot,2020-07-01,57.22875816993464,153,156.1045751633987,0.2875816993464052,0.11764705882352941,0.032679738562091505
el Clot,2020-10-01,61.34306569343066,137,151.4087591240876,0.29927007299270075,0.11678832116788321,0.014598540145985401
el Clot,2021-01-01,56.37860082304527,243,154.98765432098764,0.25102880658436216,0.0823045267489712,0.03292181069958848
el Coll,2015-04-01,74.45833333333333,24,295.0416666666667,0.5833333333333334,0.16666666666666666,0.0
el Coll,2015-07-01,71.93103448275862,29,292.37931034482756,0.6206896551724138,0.13793103448275862,0.0
el Coll,2015-10-01,65.06666666666666,30,292.3,0.6,0.06666666666666667,0.0
el Coll,2016-01-01,64.38235294117646,34,283.79411764705884,0.5882352941176471,0.058823529411764705,0.0
el Coll,2016-10-01,61.22727272727273,44,252.9090909090909,0.5,0.045454545454545456,0.0
el Coll,2017-01-01,54.80434782608695,46,239.41304347826087,0.4782608695652174,0.06521739130434782,0.0
el Coll,2017-04-01,61.8780487804878,41,229.0,0.4634146341463415,0.024390243902439025,0.0
el Coll,2017-07-01,65.975,40,192.0,0.5,0.05,0.0
el Coll,2017-10-01,57.523809523809526,42,203.6904761904762,0.42857142857142855,0.047619047619047616,0.023809523809523808
el Coll,2018-01-01,76.30232558139535,43,222.37209302325581,0.3953488372093023,0.046511627906976744,0.023255813953488372
el Coll,2018-04-01,55.6,50,215.06,0.38,0.12,0.02
el Coll,2018-07-01,52.93181818181818,44,178.0909090909091,0.3181818181818182,0.09090909090909091,0.022727272727272728
el Coll,2018-10-01,46.9,40,230.025,0.3,0.125,0.05
el Coll,2019-01-01,51.23809523809524,42,231.78571428571428,0.30952380952380953,0.19047619047619047,0.047619047619047616
el Coll,2019-04-01,48.225,40,189.1,0.35,0.2,0.05
el Coll,2019-07-01,55.0,50,163.04,0.34,0.16,0.04
el Coll,2019-10-01,52.724137931034484,58,188.22413793103448,0.3448275862068966,0.1724137931034483,0.10344827586206896
el Coll,2020-01-01,52.945454545454545,55,181.0,0.32727272727272727,0.14545454545454545,0.07272727272727272
el Coll,2020-04-01,53.129629629629626,54,178.33333333333334,0.3333333333333333,0.12962962962962962,0.07407407407407407
el Coll,2020-07-01,59.31372549019608,51,161.0392156862745,0.35294117647058826,0.1568627450980392,0.11764705882352941
el Coll,2020-10-01,63.340425531914896,47,153.19148936170214,0.40425531914893614,0.1702127659574468,0.0425531914893617
el Coll,2021-01-01,61.31460674157304,89,192.13483146067415,0.34831460674157305,0.21348314606741572,0.0898876404494382
el Congrés i els Indians,2015-04-01,48.31578947368421,19,311.57894736842104,0.3684210526315789,0.0,0.0
el Congrés i els Indians,2015-07-01,51.67857142857143,28,246.42857142857142,0.39285714285714285,0.0,0.0
el Congrés i els Indians,2015-10-01,44.48,25,334.04,0.36,0.0,0.0
el Congrés i els Indians,2016-01-01,47.37931034482759,29,314.82758620689657,0.3103448275862069,0.0,0.0
el Congrés i els Indians,2016-10-01,92.97619047619048,42,240.9047619047619,0.35714285714285715,0.0,0.0
el Congrés i els Indians,2017-01-01,86.04,50,263.64,0.34,0.16,0.0
el Congrés i els Indians,2017-04-01,86.77551020408163,49,212.3265306122449,0.32653061224489793,0.12244897959183673,0.0
el Congrés i els Indians,2017-07-01,90.56521739130434,46,179.45652173913044,0.2826086956521739,0.0,0.0
el Congrés i els Indians,2017-10-01,92.90697674418605,43,187.2325581395349,0.23255813953488372,0.0,0.0
el Congrés i els Indians,2018-01-01,85.86046511627907,43,166.53488372093022,0.18604651162790697,0.0,0.0
el Congrés i els Indians,2018-04-01,80.24,50,135.5,0.18,0.0,0.0
el Congrés i els Indians,2018-07-01,82.56603773584905,53,142.8679245283019,0.18867924528301888,0.0,0.0
el Congrés i els Indians,2018-10-01,83.0,54,177.57407407407408,0.2222222222222222,0.037037037037037035,0.0
el Congrés i els Indians,2019-01-01,73.85714285714286,63,183.77777777777777,0.2857142857142857,0.031746031746031744,0.0
el Congrés i els Indians,2019-04-01,74.88888888888889,63,152.1904761904762,0.31746031746031744,0.20634920634920634,0.0
el Congrés i els Indians,2019-07-01,74.73015873015873,63,153.96825396825398,0.2698412698412698,0.031746031746031744,0.0
el Congrés i els Indians,2019-10-01,69.79710144927536,69,149.6086956521739,0.2608695652173913,0.028985507246376812,0.0
el Congrés i els Indians,2020-01-01,71.40983606557377,61,151.1639344262295,0.21311475409836064,0.03278688524590164,0.0
el Congrés i els Indians,2020-04-01,75.0,53,125.22641509433963,0.22641509433962265,0.03773584905660377,0.0
el Congrés i els Indians,2020-07-01,74.23636363636363,55,122.10909090909091,0.2727272727272727,0.03636363636363636,0.0
el Congrés i els Indians,2020-10-01,85.9074074074074,54,130.72222222222223,0.25925925925925924,0.037037037037037035,0.0
el Congrés i els Indians,2021-01-01,87.92156862745098,102,122.36274509803921,0.24509803921568626,0.058823529411764705,0.0196078431372549
el Fort Pienc,2015-04-01,76.99004975124379,402,276.31094527363183,0.5348258706467661,0.19900497512437812,0.04477611940298507
el Fort Pienc,2015-07-01,74.00796812749005,502,267.0358565737052,0.5059760956175299,0.1952191235059761,0.029880478087649404
el Fort Pienc,2015-10-01,74.45951859956236,457,272.6017505470459,0.48577680525164113,0.13785557986870897,0.00437636761487965
el Fort Pienc,2016-01-01,73.72938689217759,473,271.13953488372096,0.4799154334038055,0.13742071881606766,0.0
el Fort Pienc,2016-10-01,78.98671726755218,527,224.9449715370019,0.4629981024667932,0.14990512333965844,0.020872865275142316
el Fort Pienc,2017-01-01,80.0019305019305,518,219.9980694980695,0.47104247104247104,0.15637065637065636,0.021235521235521235
el Fort Pienc,2017-04-01,84.52083333333333,528,190.4564393939394,0.4772727272727273,0.16287878787878787,0.007575757575757576
el Fort Pienc,2017-07-01,102.1761658031088,579,183.0,0.4542314335060449,0.17271157167530224,0.03281519861830743
el Fort Pienc,2017-10-01,102.58991596638656,595,188.418487394958,0.4151260504201681,0.18319327731092436,0.031932773109243695
el Fort Pienc,2018-01-01,110.53424657534246,584,190.5222602739726,0.4486301369863014,0.20205479452054795,0.053082191780821915
el Fort Pienc,2018-04-01,103.13518197573657,577,166.18717504332756,0.4592720970537262,0.21490467937608318,0.036395147313691506
el Fort Pienc,2018-07-01,103.62434782608696,575,179.13391304347826,0.40869565217391307,0.22956521739130434,0.04521739130434783
el Fort Pienc,2018-10-01,108.93189964157706,558,182.65412186379928,0.4265232974910394,0.2616487455197133,0.04838709677419355
el Fort Pienc,2019-01-01,103.72286821705427,516,184.61821705426357,0.45930232558139533,0.2810077519379845,0.0755813953488372
el Fort Pienc,2019-04-01,111.21355236139631,487,155.20328542094455,0.4722792607802875,0.3182751540041068,0.12320328542094455
el Fort Pienc,2019-07-01,111.22568093385215,514,156.43385214007782,0.46108949416342415,0.3035019455252918,0.11478599221789883
el Fort Pienc,2019-10-01,114.45386064030131,531,177.80790960451978,0.4613935969868173,0.2862523540489642,0.10546139359698682
el Fort Pienc,2020-01-01,111.15884476534296,554,178.72743682310468,0.4368231046931408,0.26173285198555957,0.08664259927797834
el Fort Pienc,2020-04-01,117.0541012216405,573,184.53577661431063,0.4467713787085515,0.28970331588132636,0.08027923211169284
el Fort Pienc,2020-07-01,92.58362369337979,574,167.24564459930315,0.445993031358885,0.29442508710801396,0.11498257839721254
el Fort Pienc,2020-10-01,72.97142857142858,560,156.4125,0.4392857142857143,0.2839285714285714,0.10892857142857143
el Fort Pienc,2021-01-01,74.29135338345864,1064,169.34868421052633,0.46616541353383456,0.3242481203007519,0.13909774436090225
el Guinardó,2015-04-01,76.05555555555556,108,279.1666666666667,0.48148148148148145,0.10185185185185185,0.0
el Guinardó,2015-07-01,70.5909090909091,154,274.0,0.4675324675324675,0.06493506493506493,0.0
el Guinardó,2015-10-01,61.5921052631579,152,297.5,0.3815789473684211,0.039473684210526314,0.0
el Guinardó,2016-01-01,60.63953488372093,172,310.13953488372096,0.37209302325581395,0.040697674418604654,0.0
el Guinardó,2016-10-01,62.35294117647059,170,253.7058823529412,0.37058823529411766,0.029411764705882353,0.0
el Guinardó,2017-01-01,60.32203389830509,177,250.26553672316385,0.3559322033898305,0.022598870056497175,0.0
el Guinardó,2017-04-01,65.07567567567567,185,216.91351351351352,0.3567567567567568,0.043243243243243246,0.0
el Guinardó,2017-07-01,65.07853403141361,191,198.51832460732984,0.3403141361256545,0.020942408376963352,0.0
el Guinardó,2017-10-01,63.78865979381443,194,196.74742268041237,0.29381443298969073,0.041237113402061855,0.0
el Guinardó,2018-01-01,63.09090909090909,187,198.44385026737967,0.29411764705882354,0.026737967914438502,0.0053475935828877
el Guinardó,2018-04-01,74.81052631578947,190,165.81052631578947,0.3,0.04736842105263158,0.015789473684210527
el Guinardó,2018-07-01,71.64835164835165,182,164.6813186813187,0.23076923076923078,0.038461538461538464,0.016483516483516484
el Guinardó,2018-10-01,77.64912280701755,171,171.3216374269006,0.23976608187134502,0.04678362573099415,0.017543859649122806
el Guinardó,2019-01-01,84.79754601226993,163,179.27607361963192,0.294478527607362,0.11042944785276074,0.018404907975460124
el Guinardó,2019-04-01,89.9245283018868,159,164.78616352201257,0.2893081761006289,0.14465408805031446,0.012578616352201259
el Guinardó,2019-07-01,85.86294416243655,197,169.58883248730965,0.29441624365482233,0.14213197969543148,0.02030456852791878
el Guinardó,2019-10-01,74.655,200,171.025,0.285,0.115,0.025
el Guinardó,2020-01-01,66.02347417840376,213,171.94835680751174,0.2863849765258216,0.12206572769953052,0.023474178403755867
el Guinardó,2020-04-01,64.04477611940298,201,168.89054726368158,0.27860696517412936,0.13432835820895522,0.01990049751243781
el Guinardó,2020-07-01,61.753768844221106,199,163.0753768844221,0.2613065326633166,0.11557788944723618,0.01507537688442211
el Guinardó,2020-10-01,53.75661375661376,189,161.8783068783069,0.24867724867724866,0.12169312169312169,0.031746031746031744
el Guinardó,2021-01-01,63.83611111111111,360,169.7722222222222,0.24166666666666667,0.11666666666666667,0.027777777777777776
el Parc i la Llacuna del Poblenou,2015-04-01,70.59036144578313,166,288.1385542168675,0.5421686746987951,0.13855421686746988,0.006024096385542169
el Parc i la Llacuna del Poblenou,2015-07-01,83.304,250,290.54,0.528,0.136,0.008
el Parc i la Llacuna del Poblenou,2015-10-01,77.59375,224,298.4107142857143,0.5044642857142857,0.10714285714285714,0.0
el Parc i la Llacuna del Poblenou,2016-01-01,83.55066079295155,227,307.3612334801762,0.4889867841409692,0.1013215859030837,0.0
el Parc i la Llacuna del Poblenou,2016-10-01,83.9,250,240.464,0.484,0.136,0.012
el Parc i la Llacuna del Poblenou,2017-01-01,84.54440154440154,259,226.77220077220076,0.4826254826254826,0.1583011583011583,0.015444015444015444
el Parc i la Llacuna del Poblenou,2017-04-01,77.66896551724138,290,193.72758620689655,0.4862068965517241,0.12758620689655173,0.010344827586206896
el Parc i la Llacuna del Poblenou,2017-07-01,80.27368421052631,285,180.4842105263158,0.45614035087719296,0.17192982456140352,0.010526315789473684
el Parc i la Llacuna del Poblenou,2017-10-01,80.69283276450511,293,192.80546075085323,0.4402730375426621,0.12286689419795221,0.010238907849829351
el Parc i la Llacuna del Poblenou,2018-01-01,75.35862068965517,290,180.41034482758621,0.4482758620689655,0.14482758620689656,0.017241379310344827
el Parc i la Llacuna del Poblenou,2018-04-01,78.05703422053232,263,148.34980988593156,0.4372623574144487,0.13688212927756654,0.015209125475285171
el Parc i la Llacuna del Poblenou,2018-07-01,74.66015625,256,154.37109375,0.34765625,0.140625,0.015625
el Parc i la Llacuna del Poblenou,2018-10-01,71.92537313432835,268,168.86940298507463,0.3694029850746269,0.25,0.018656716417910446
el Parc i la Llacuna del Poblenou,2019-01-01,71.93916349809886,263,161.93536121673003,0.376425855513308,0.22053231939163498,0.057034220532319393
el Parc i la Llacuna del Poblenou,2019-04-01,81.47389558232932,249,153.89558232931728,0.37349397590361444,0.23694779116465864,0.06827309236947791
el Parc i la Llacuna del Poblenou,2019-07-01,96.02214022140221,271,152.53874538745387,0.35424354243542433,0.1992619926199262,0.05904059040590406
el Parc i la Llacuna del Poblenou,2019-10-01,98.13333333333334,255,161.9607843137255,0.4117647058823529,0.19607843137254902,0.06274509803921569
el Parc i la Llacuna del Poblenou,2020-01-01,96.50390625,256,174.203125,0.40234375,0.19140625,0.0625
el Parc i la Llacuna del Poblenou,2020-04-01,97.65055762081785,269,176.63197026022306,0.42379182156133827,0.1970260223048327,0.06691449814126393
el Parc i la Llacuna del Poblenou,2020-07-01,121.69172932330827,266,166.4248120300752,0.43609022556390975,0.21428571428571427,0.07142857142857142
el Parc i la Llacuna del Poblenou,2020-10-01,80.80876494023904,251,175.78087649402391,0.4262948207171315,0.20318725099601595,0.06374501992031872
el Parc i la Llacuna del Poblenou,2021-01-01,129.14870689655172,464,182.19612068965517,0.4418103448275862,0.22844827586206898,0.07327586206896551
el Poble Sec,2015-04-01,67.8814352574103,641,272.92667706708266,0.6677067082683308,0.16536661466458658,0.0046801872074883
el Poble Sec,2015-07-01,68.1171497584541,828,270.1159420289855,0.6207729468599034,0.15579710144927536,0.00966183574879227
el Poble Sec,2015-10-01,65.27950310559007,805,282.3577639751553,0.591304347826087,0.0968944099378882,0.0
el Poble Sec,2016-01-01,64.14285714285714,840,286.3464285714286,0.6130952380952381,0.10476190476190476,0.0
el Poble Sec,2016-10-01,81.71517671517671,962,239.73908523908523,0.5561330561330561,0.1496881496881497,0.016632016632016633
el Poble Sec,2017-01-01,79.37832093517534,941,228.3432518597237,0.5472901168969182,0.15196599362380447,0.019128586609989374
el Poble Sec,2017-04-01,88.72598584428715,989,190.36602628918098,0.5601617795753286,0.14054600606673406,0.012133468149646108
el Poble Sec,2017-07-01,91.95440729483283,987,176.17831813576495,0.5450861195542046,0.1276595744680851,0.02127659574468085
el Poble Sec,2017-10-01,89.2866108786611,956,187.30334728033472,0.5094142259414226,0.12656903765690378,0.021966527196652718
el Poble Sec,2018-01-01,84.09582059123343,981,191.88277268093782,0.4964322120285423,0.127420998980632,0.026503567787971458
el Poble Sec,2018-04-01,92.01085883514314,1013,173.42448173741363,0.49753208292201384,0.15597235932872655,0.029615004935834157
el Poble Sec,2018-07-01,91.48626653102747,983,170.80366225839268,0.4547304170905392,0.17599186164801628,0.030518819938962362
el Poble Sec,2018-10-01,92.99317073170732,1025,177.25560975609756,0.5063414634146342,0.21951219512195122,0.04682926829268293
el Poble Sec,2019-01-01,94.08175473579263,1003,193.88634097706878,0.5174476570289133,0.23030907278165502,0.053838484546360914
el Poble Sec,2019-04-01,101.90780141843972,987,168.8500506585613,0.5167173252279635,0.23910840932117527,0.037487335359675786
el Poble Sec,2019-07-01,102.14917127071823,1086,170.54235727440147,0.5184162062615101,0.23756906077348067,0.056169429097605895
el Poble Sec,2019-10-01,105.16335740072202,1108,177.60379061371842,0.5397111913357401,0.25541516245487367,0.05415162454873646
el Poble Sec,2020-01-01,86.82545141874462,1163,191.94668959587275,0.5159071367153912,0.25709372312983664,0.06362854686156492
el Poble Sec,2020-04-01,110.19469026548673,1130,201.53274336283187,0.5230088495575221,0.2778761061946903,0.07256637168141593
el Poble Sec,2020-07-01,116.51824817518248,1096,168.4279197080292,0.5218978102189781,0.270985401459854,0.07755474452554745
el Poble Sec,2020-10-01,73.62062256809338,1028,165.75291828793775,0.5223735408560312,0.2480544747081712,0.07782101167315175
el Poble Sec,2021-01-01,97.65415124272872,1891,186.0787942887361,0.506081438392385,0.24272871496562665,0.07932310946589106
el Poblenou,2015-04-01,83.34201954397395,307,264.62540716612375,0.6188925081433225,0.13029315960912052,0.009771986970684038
el Poblenou,2015-07-01,81.61274509803921,408,260.3921568627451,0.6004901960784313,0.125,0.014705882352941176
el Poblenou,2015-10-01,79.08838383838383,396,275.8030303030303,0.5606060606060606,0.05808080808080808,0.0025252525252525255
el Poblenou,2016-01-01,75.3731343283582,402,281.9502487562189,0.5572139303482587,0.04477611940298507,0.0
el Poblenou,2016-10-01,87.09953703703704,432,235.21296296296296,0.5717592592592593,0.12731481481481483,0.004629629629629629
el Poblenou,2017-01-01,87.07692307692308,429,221.86713286713288,0.5454545454545454,0.11655011655011654,0.004662004662004662
el Poblenou,2017-04-01,92.32885906040268,447,201.18568232662193,0.5525727069351231,0.12304250559284116,0.008948545861297539
el Poblenou,2017-07-01,92.45652173913044,460,179.9304347826087,0.5108695652173914,0.10869565217391304,0.013043478260869565
el Poblenou,2017-10-01,99.56485355648536,478,191.39958158995816,0.49581589958158995,0.12761506276150628,0.03138075313807531
el Poblenou,2018-01-01,97.84893617021277,470,196.67021276595744,0.5063829787234042,0.14042553191489363,0.03404255319148936
el Poblenou,2018-04-01,98.14020618556701,485,180.29278350515463,0.47010309278350515,0.12989690721649486,0.032989690721649485
el Poblenou,2018-07-01,103.59660297239915,471,178.39702760084927,0.44798301486199577,0.14012738853503184,0.03184713375796178
el Poblenou,2018-10-01,104.16488222698072,467,181.98072805139185,0.4989293361884368,0.16274089935760172,0.034261241970021415
el Poblenou,2019-01-01,101.76904761904763,420,190.2357142857143,0.5166666666666667,0.1738095238095238,0.03571428571428571
el Poblenou,2019-04-01,107.02375296912113,421,173.82660332541568,0.5368171021377672,0.17577197149643706,0.04513064133016627
el Poblenou,2019-07-01,175.87051792828686,502,170.79681274900398,0.549800796812749,0.19123505976095617,0.07370517928286853
el Poblenou,2019-10-01,214.8069815195072,487,176.24435318275155,0.5564681724845996,0.1806981519507187,0.057494866529774126
el Poblenou,2020-01-01,218.22874493927125,494,185.66396761133603,0.5566801619433198,0.1902834008097166,0.06477732793522267
el Poblenou,2020-04-01,184.23874755381604,511,191.29941291585126,0.5577299412915852,0.16046966731898238,0.05675146771037182
el Poblenou,2020-07-01,196.708984375,512,172.8125,0.578125,0.181640625,0.068359375
el Poblenou,2020-10-01,81.95550847457628,472,179.22669491525423,0.5847457627118644,0.1906779661016949,0.07203389830508475
el Poblenou,2021-01-01,77.32650739476678,879,191.52559726962457,0.5756541524459613,0.20477815699658702,0.06598407281001138
el Putxet i el Farró,2015-04-01,73.90173410404624,173,289.97109826589593,0.653179190751445,0.23121387283236994,0.1329479768786127
el Putxet i el Farró,2015-07-01,70.01709401709402,234,282.5811965811966,0.5384615384615384,0.15384615384615385,0.09401709401709402
el Putxet i el Farró,2015-10-01,68.97333333333333,225,283.15555555555557,0.5422222222222223,0.1511111111111111,0.0044444444444444444
el Putxet i el Farró,2016-01-01,70.01415094339623,212,297.22641509433964,0.5660377358490566,0.1650943396226415,0.0047169811320754715
el Putxet i el Farró,2016-10-01,67.17094017094017,234,245.07692307692307,0.48717948717948717,0.18376068376068377,0.008547008547008548
el Putxet i el Farró,2017-01-01,66.56331877729258,229,234.42794759825327,0.4978165938864629,0.19213973799126638,0.021834061135371178
el Putxet i el Farró,2017-04-01,116.1008064516129,248,214.83467741935485,0.5725806451612904,0.29838709677419356,0.06854838709677419
el Putxet i el Farró,2017-07-01,166.55984555984557,259,196.79150579150578,0.5675675675675675,0.2625482625482625,0.10424710424710425
el Putxet i el Farró,2017-10-01,118.1608040201005,199,201.14572864321607,0.507537688442211,0.19597989949748743,0.07537688442211055
el Putxet i el Farró,2018-01-01,112.47963800904978,221,196.78733031674207,0.5656108597285068,0.2669683257918552,0.06787330316742081
el Putxet i el Farró,2018-04-01,105.7451923076923,208,183.84134615384616,0.5240384615384616,0.2548076923076923,0.07692307692307693
el Putxet i el Farró,2018-07-01,103.38659793814433,194,204.39175257731958,0.4742268041237113,0.28350515463917525,0.07731958762886598
el Putxet i el Farró,2018-10-01,117.49753694581281,203,192.35960591133005,0.541871921182266,0.3448275862068966,0.08866995073891626
el Putxet i el Farró,2019-01-01,96.49019607843137,204,212.5,0.5294117647058824,0.3284313725490196,0.09803921568627451
el Putxet i el Farró,2019-04-01,102.84848484848484,231,197.38095238095238,0.5714285714285714,0.3852813852813853,0.22510822510822512
el Putxet i el Farró,2019-07-01,117.84705882352941,255,192.91372549019607,0.6,0.3843137254901961,0.23137254901960785
el Putxet i el Farró,2019-10-01,230.57438016528926,242,191.39256198347107,0.6446280991735537,0.4049586776859504,0.2603305785123967
el Putxet i el Farró,2020-01-01,222.79545454545453,220,196.22272727272727,0.5863636363636363,0.38181818181818183,0.18181818181818182
el Putxet i el Farró,2020-04-01,133.44635193133047,233,199.90987124463518,0.575107296137339,0.3648068669527897,0.15450643776824036
el Putxet i el Farró,2020-07-01,89.7011952191235,251,206.15537848605578,0.6294820717131474,0.4063745019920319,0.2908366533864542
el Putxet i el Farró,2020-10-01,80.45525291828794,257,193.86381322957197,0.6070038910505836,0.3968871595330739,0.2490272373540856
el Putxet i el Farró,2021-01-01,76.95247148288973,526,193.09505703422053,0.591254752851711,0.4505703422053232,0.311787072243346
el Raval,2015-04-01,68.15873015873017,1134,268.4991181657848,0.5908289241622575,0.10493827160493827,0.025573192239858905
el Raval,2015-07-01,69.54039215686275,1275,266.603137254902,0.5568627450980392,0.09098039215686274,0.01647058823529412
el Raval,2015-10-01,70.29701492537313,1340,275.3067164179104,0.5156716417910447,0.0708955223880597,0.012686567164179104
el Raval,2016-01-01,64.09730171708912,1223,271.8135731807032,0.48242027800490594,0.04088307440719542,0.0
el Raval,2016-10-01,73.43042291950887,1466,222.04092769440655,0.4918144611186903,0.06753069577080491,0.0006821282401091405
el Raval,2017-01-01,69.12257617728532,1444,208.7915512465374,0.46121883656509693,0.07686980609418283,0.0013850415512465374
el Raval,2017-04-01,75.5543710021322,1407,172.83511016346839,0.43994314143567875,0.07391613361762615,0.0035536602700781805
el Raval,2017-07-01,80.24489795918367,1372,162.5284256559767,0.4161807580174927,0.04956268221574344,0.0029154518950437317
el Raval,2017-10-01,82.46099290780141,1410,170.3,0.4049645390070922,0.05815602836879433,0.010638297872340425
el Raval,2018-01-01,74.67303754266212,1465,165.0075085324232,0.4273037542662116,0.06757679180887372,0.012286689419795221
el Raval,2018-04-01,78.35286103542235,1468,144.32697547683924,0.4298365122615804,0.06743869209809264,0.01634877384196185
el Raval,2018-07-01,76.9534706331045,1311,150.72692601067888,0.2982456140350877,0.06407322654462243,0.017543859649122806
el Raval,2018-10-01,94.7525035765379,1398,165.9728183118741,0.3597997138769671,0.11731044349070101,0.019313304721030045
el Raval,2019-01-01,68.61656228253305,1437,163.62908837856645,0.42379958246346555,0.14613778705636743,0.026443980514961725
el Raval,2019-04-01,71.31162464985995,1428,147.8452380952381,0.4096638655462185,0.11554621848739496,0.02661064425770308
el Raval,2019-07-01,76.7986494782075,1629,150.18723143032534,0.41006752608962554,0.11970534069981584,0.019643953345610803
el Raval,2019-10-01,85.1534090909091,1760,159.85227272727272,0.41306818181818183,0.14545454545454545,0.023295454545454546
el Raval,2020-01-01,79.68572984749456,1836,163.62418300653596,0.42429193899782136,0.14869281045751634,0.02886710239651416
el Raval,2020-04-01,75.58028985507246,1725,180.17507246376812,0.4023188405797101,0.16405797101449276,0.03826086956521739
el Raval,2020-07-01,75.3283950617284,1620,160.9925925925926,0.42407407407407405,0.1580246913580247,0.04814814814814815
el Raval,2020-10-01,67.08259773013872,1586,163.81967213114754,0.43757881462799497,0.16456494325346785,0.05233291298865069
el Raval,2021-01-01,81.29796511627907,2752,172.5534156976744,0.4473110465116279,0.20021802325581395,0.07085755813953488
el Turó de la Peira,2015-04-01,39.09090909090909,11,263.6363636363636,0.18181818181818182,0.0,0.0
el Turó de la Peira,2015-07-01,35.25,8,273.5,0.0,0.0,0.0
el Turó de la Peira,2015-10-01,36.5,8,273.875,0.0,0.0,0.0
el Turó de la Peira,2016-01-01,33.36363636363637,11,314.54545454545456,0.0,0.0,0.0
el Turó de la Peira,2016-10-01,60.285714285714285,14,192.42857142857142,0.14285714285714285,0.0,0.0
el Turó de la Peira,2017-01-01,53.73684210526316,19,151.0,0.15789473684210525,0.0,0.0
el Turó de la Peira,2017-04-01,51.285714285714285,21,211.52380952380952,0.14285714285714285,0.0,0.0
el Turó de la Peira,2017-07-01,53.28,25,192.76,0.12,0.0,0.0
el Turó de la Peira,2017-10-01,50.53333333333333,30,228.33333333333334,0.1,0.0,0.0
el Turó de la Peira,2018-01-01,44.172413793103445,29,227.86206896551724,0.06896551724137931,0.0,0.0
el Turó de la Peira,2018-04-01,33.851851851851855,27,207.85185185185185,0.07407407407407407,0.0,0.0
